,Train Accuracy,Test Accuracy,Loss
0,0.3313953488372093,0.2558139534883721,3.1638007164001465
1,0.18604651162790697,0.22790697674418606,2.1781561374664307
2,0.34767441860465115,0.2558139534883721,1.974129557609558
3,0.32790697674418606,0.2837209302325581,1.5748852491378784
4,0.2872093023255814,0.2558139534883721,1.5211498737335205
5,0.35348837209302325,0.2558139534883721,1.5182490348815918
6,0.3546511627906977,0.2558139534883721,1.518355369567871
7,0.3058139534883721,0.29767441860465116,1.5184489488601685
8,0.29069767441860467,0.24186046511627907,1.465094804763794
9,0.3674418604651163,0.26046511627906976,1.4666811227798462
10,0.3511627906976744,0.26046511627906976,1.455998420715332
11,0.34186046511627904,0.26046511627906976,1.4758695363998413
12,0.33372093023255817,0.27906976744186046,1.44011652469635
13,0.35348837209302325,0.26976744186046514,1.4262282848358154
14,0.3546511627906977,0.26976744186046514,1.435822606086731
15,0.3627906976744186,0.3116279069767442,1.4430463314056396
16,0.37790697674418605,0.2930232558139535,1.4333741664886475
17,0.3546511627906977,0.25116279069767444,1.4365404844284058
18,0.3744186046511628,0.26976744186046514,1.414038062095642
19,0.37209302325581395,0.26046511627906976,1.435613751411438
20,0.38488372093023254,0.2372093023255814,1.4177215099334717
21,0.3686046511627907,0.26976744186046514,1.399729609489441
22,0.3872093023255814,0.2744186046511628,1.3936628103256226
23,0.4046511627906977,0.2744186046511628,1.3697421550750732
24,0.4069767441860465,0.2837209302325581,1.3636308908462524
25,0.46395348837209305,0.2651162790697674,1.2808541059494019
26,0.4813953488372093,0.26046511627906976,1.2771257162094116
27,0.4872093023255814,0.2651162790697674,1.2474150657653809
28,0.5046511627906977,0.26046511627906976,1.2018569707870483
29,0.46744186046511627,0.2744186046511628,1.2363065481185913
30,0.4569767441860465,0.26046511627906976,1.2321099042892456
31,0.5127906976744186,0.26976744186046514,1.1375222206115723
32,0.44302325581395346,0.25116279069767444,1.3983303308486938
33,0.5209302325581395,0.28837209302325584,1.2074366807937622
34,0.5174418604651163,0.33488372093023255,1.0710456371307373
35,0.5895348837209302,0.2558139534883721,0.9556216597557068
36,0.6267441860465116,0.31627906976744186,0.8436278700828552
37,0.641860465116279,0.20930232558139536,0.8921619653701782
38,0.6883720930232559,0.35348837209302325,0.7724114656448364
39,0.7069767441860465,0.2837209302325581,0.718091607093811
40,0.7372093023255814,0.2837209302325581,0.6273951530456543
41,0.6779069767441861,0.2744186046511628,0.6848626136779785
42,0.7395348837209302,0.2930232558139535,0.6033521294593811
43,0.7976744186046512,0.3627906976744186,0.4708684980869293
44,0.8558139534883721,0.2837209302325581,0.41773363947868347
45,0.8534883720930233,0.3488372093023256,0.44044333696365356
46,0.8662790697674418,0.2651162790697674,0.4097549021244049
47,0.8267441860465117,0.3116279069767442,0.34790122509002686
48,0.8639534883720931,0.32558139534883723,0.30963626503944397
49,0.922093023255814,0.30697674418604654,0.26117053627967834
50,0.9151162790697674,0.29767441860465116,0.25758451223373413
51,0.9093023255813953,0.26976744186046514,0.24825964868068695
52,0.9209302325581395,0.35348837209302325,0.26818713545799255
53,0.9302325581395349,0.26046511627906976,0.2380177080631256
54,0.9523255813953488,0.32558139534883723,0.17117677628993988
55,0.9790697674418605,0.30697674418604654,0.08051182329654694
56,0.9755813953488373,0.3209302325581395,0.10133014619350433
57,0.9790697674418605,0.22790697674418606,0.06725864857435226
58,0.958139534883721,0.3209302325581395,0.06841732561588287
59,0.9825581395348837,0.31627906976744186,0.06311089545488358
60,0.9790697674418605,0.3023255813953488,0.05029429867863655
61,0.9872093023255814,0.3302325581395349,0.040615491569042206
62,0.9872093023255814,0.3302325581395349,0.04699908196926117
63,0.9965116279069768,0.2744186046511628,0.043540727347135544
64,0.9941860465116279,0.3209302325581395,0.024385225027799606
65,0.9976744186046511,0.30697674418604654,0.021011902019381523
66,0.9918604651162791,0.2837209302325581,0.014401762746274471
67,0.9988372093023256,0.32558139534883723,0.015618360601365566
68,0.9976744186046511,0.33488372093023255,0.011498590931296349
69,0.9965116279069768,0.3023255813953488,0.008815850131213665
70,0.9988372093023256,0.3302325581395349,0.009401028044521809
71,1.0,0.3302325581395349,0.00910691823810339
72,0.9988372093023256,0.34418604651162793,0.0060030752792954445
73,1.0,0.34418604651162793,0.004930136725306511
74,1.0,0.3302325581395349,0.005005664192140102
75,1.0,0.32558139534883723,0.004984873812645674
76,1.0,0.32558139534883723,0.0042368629947304726
77,0.9988372093023256,0.32558139534883723,0.0037387297488749027
78,0.9988372093023256,0.31627906976744186,0.004619917366653681
79,0.9988372093023256,0.3209302325581395,0.004381513688713312
80,1.0,0.3116279069767442,0.0023250982630997896
81,1.0,0.3302325581395349,0.0033481523860245943
82,1.0,0.3209302325581395,0.0033484569285064936
83,1.0,0.3581395348837209,0.0019506161333993077
84,0.9988372093023256,0.3023255813953488,0.002305647125467658
85,1.0,0.3395348837209302,0.001778635662049055
86,1.0,0.3023255813953488,0.003682437352836132
87,1.0,0.3209302325581395,0.0020154218655079603
88,1.0,0.3209302325581395,0.0041179656982421875
89,1.0,0.3302325581395349,0.0021712963934987783
90,1.0,0.35348837209302325,0.0013321583392098546
91,1.0,0.30697674418604654,0.001730544725432992
92,1.0,0.33488372093023255,0.003326973645016551
93,0.9988372093023256,0.30697674418604654,0.002364562125876546
94,1.0,0.31627906976744186,0.0016935935709625483
95,1.0,0.34418604651162793,0.0014098203973844647
96,1.0,0.2930232558139535,0.0022140173241496086
97,1.0,0.3209302325581395,0.0024909311905503273
98,1.0,0.3116279069767442,0.0011079018004238605
99,1.0,0.3302325581395349,0.001783213228918612
