,Train Accuracy,Test Accuracy,Loss
0,0.2576350822239624,0.30634920634920637,2.0005829334259033
1,0.3014878621769773,0.31587301587301586,1.6168104410171509
2,0.32967893500391543,0.3388888888888889,1.4444794654846191
3,0.346123727486296,0.3357142857142857,1.371949553489685
4,0.3594361785434612,0.346031746031746,1.2487432956695557
5,0.3852779953014879,0.4,1.294411540031433
6,0.42129992169146435,0.36984126984126986,1.2251813411712646
7,0.44166014095536416,0.403968253968254,1.1132762432098389
8,0.5160532498042286,0.45,1.0152989625930786
9,0.562255285826155,0.5174603174603175,0.906833291053772
10,0.6217697729052467,0.5325396825396825,0.8528974652290344
11,0.6773688332028192,0.5952380952380952,0.742958664894104
12,0.7055599060297573,0.6079365079365079,0.6603880524635315
13,0.7541111981205951,0.6142857142857143,0.5309348702430725
14,0.8057948316366484,0.719047619047619,0.36752474308013916
15,0.8332028191072827,0.7158730158730159,0.37193015217781067
16,0.874706342991386,0.7515873015873016,0.2653457224369049
17,0.894283476898982,0.7642857142857142,0.21421533823013306
18,0.9162098668754894,0.8119047619047619,0.20371083915233612
19,0.9295223179326546,0.807936507936508,0.20654842257499695
20,0.9506656225528582,0.8015873015873016,0.16982612013816833
21,0.9561472200469852,0.8333333333333334,0.08938879519701004
22,0.9569303054032889,0.8261904761904761,0.13787253201007843
23,0.9788566953797964,0.8539682539682539,0.07923038303852081
24,0.9741581832419733,0.846031746031746,0.13675326108932495
25,0.9780736100234926,0.8452380952380952,0.04025286063551903
26,0.9749412685982772,0.8666666666666667,0.10685358196496964
27,0.9843382928739233,0.8674603174603175,0.03242022171616554
28,0.9913860610806577,0.8865079365079365,0.028891773894429207
29,0.9874706342991386,0.8722222222222222,0.03946300595998764
30,0.9913860610806577,0.8738095238095238,0.036569830030202866
31,0.9882537196554424,0.8960317460317461,0.04255717247724533
32,0.9874706342991386,0.8873015873015873,0.0242138784378767
33,0.9898198903680501,0.8809523809523809,0.016401167958974838
34,0.9968676585747847,0.8777777777777778,0.01781480945646763
35,0.995301487862177,0.8944444444444445,0.029487907886505127
36,0.9921691464369616,0.888095238095238,0.035966116935014725
37,0.9929522317932654,0.9031746031746032,0.01031655166298151
38,0.9984338292873923,0.8896825396825396,0.015999671071767807
39,0.9968676585747847,0.8968253968253969,0.025340711697936058
40,0.9976507439310884,0.8968253968253969,0.011967175640165806
41,0.9921691464369616,0.8984126984126984,0.005261062178760767
42,0.9968676585747847,0.9071428571428571,0.02082025818526745
43,0.9984338292873923,0.9134920634920635,0.008036167360842228
44,0.9968676585747847,0.9158730158730158,0.009921805001795292
45,0.9968676585747847,0.9087301587301587,0.006858218926936388
46,0.995301487862177,0.8857142857142857,0.01494973711669445
47,0.9968676585747847,0.8984126984126984,0.007412811275571585
48,0.9992169146436961,0.915079365079365,0.004470750689506531
49,1.0,0.9134920634920635,0.002134930109605193
50,0.9992169146436961,0.8976190476190476,0.008225539699196815
51,0.9984338292873923,0.9055555555555556,0.002957443241029978
52,1.0,0.9015873015873016,0.00993077177554369
53,0.9960845732184808,0.9055555555555556,0.006029549986124039
54,0.9992169146436961,0.9047619047619048,0.0027852244675159454
55,0.9992169146436961,0.9166666666666666,0.010076621547341347
56,0.9992169146436961,0.9119047619047619,0.0028569605201482773
57,1.0,0.9071428571428571,0.004902579355984926
58,0.9976507439310884,0.9103174603174603,0.006350814364850521
59,0.9976507439310884,0.8960317460317461,0.0029601803980767727
60,0.9992169146436961,0.9071428571428571,0.0023100096732378006
61,0.9992169146436961,0.9317460317460318,0.0024960630107671022
62,0.9984338292873923,0.8976190476190476,0.002503457013517618
63,0.9992169146436961,0.9126984126984127,0.0029766529332846403
64,0.9992169146436961,0.9222222222222223,0.0011102627031505108
