,Train Accuracy,Test Accuracy,Loss
0,0.2593023255813954,0.2744186046511628,3.341796398162842
1,0.25465116279069766,0.22325581395348837,2.472151756286621
2,0.20465116279069767,0.2186046511627907,2.0048699378967285
3,0.3244186046511628,0.27906976744186046,1.8431763648986816
4,0.31046511627906975,0.25116279069767444,1.8572940826416016
5,0.3302325581395349,0.18604651162790697,1.6305196285247803
6,0.3,0.20465116279069767,1.7857733964920044
7,0.31976744186046513,0.2558139534883721,1.607282042503357
8,0.32790697674418606,0.26046511627906976,1.6003773212432861
9,0.3395348837209302,0.2558139534883721,1.5963144302368164
10,0.3558139534883721,0.25116279069767444,1.4653722047805786
11,0.35232558139534886,0.22790697674418606,1.4883220195770264
12,0.32906976744186045,0.3209302325581395,1.483895182609558
13,0.36046511627906974,0.24651162790697675,1.471138834953308
14,0.4290697674418605,0.24651162790697675,1.4456069469451904
15,0.36511627906976746,0.24186046511627907,1.4001667499542236
16,0.39767441860465114,0.24186046511627907,1.3561149835586548
17,0.38953488372093026,0.2651162790697674,1.3812369108200073
18,0.44534883720930235,0.23255813953488372,1.2656028270721436
19,0.45813953488372094,0.2372093023255814,1.291029930114746
20,0.4325581395348837,0.25116279069767444,1.3199920654296875
21,0.47674418604651164,0.28837209302325584,1.2228429317474365
22,0.4930232558139535,0.24651162790697675,1.1963832378387451
23,0.4813953488372093,0.3023255813953488,1.2513025999069214
24,0.5186046511627908,0.29767441860465116,1.1384168863296509
25,0.5290697674418605,0.26046511627906976,1.1151708364486694
26,0.5569767441860465,0.26976744186046514,1.0712909698486328
27,0.5651162790697675,0.26976744186046514,1.0040301084518433
28,0.586046511627907,0.2930232558139535,1.0309176445007324
29,0.6244186046511628,0.2558139534883721,0.9195864796638489
30,0.608139534883721,0.31627906976744186,0.9730268120765686
31,0.6313953488372093,0.30697674418604654,0.9153900742530823
32,0.6465116279069767,0.33488372093023255,0.8355280756950378
33,0.6604651162790698,0.26976744186046514,0.8064632415771484
34,0.672093023255814,0.28837209302325584,0.7946544885635376
35,0.7116279069767442,0.30697674418604654,0.7446761131286621
36,0.7267441860465116,0.30697674418604654,0.6971787810325623
37,0.7395348837209302,0.29767441860465116,0.664609968662262
38,0.7476744186046511,0.28837209302325584,0.6568136215209961
39,0.763953488372093,0.32558139534883723,0.640833854675293
40,0.7732558139534884,0.2372093023255814,0.5760494470596313
41,0.7837209302325582,0.34418604651162793,0.5445541739463806
42,0.8093023255813954,0.3116279069767442,0.5470534563064575
43,0.8197674418604651,0.32558139534883723,0.45945411920547485
44,0.8255813953488372,0.3209302325581395,0.486569881439209
45,0.827906976744186,0.27906976744186046,0.4692169427871704
46,0.8372093023255814,0.3302325581395349,0.4409635663032532
47,0.8616279069767442,0.35348837209302325,0.36227840185165405
48,0.8453488372093023,0.3209302325581395,0.40184831619262695
49,0.8651162790697674,0.30697674418604654,0.346493661403656
50,0.8662790697674418,0.32558139534883723,0.37416860461235046
51,0.8790697674418605,0.32558139534883723,0.31512194871902466
52,0.9116279069767442,0.35348837209302325,0.2654028534889221
53,0.8837209302325582,0.3209302325581395,0.2928065061569214
54,0.9046511627906977,0.34418604651162793,0.26009228825569153
55,0.9058139534883721,0.3674418604651163,0.2790866494178772
56,0.9383720930232559,0.3302325581395349,0.2484058141708374
57,0.9348837209302325,0.33488372093023255,0.21520644426345825
58,0.9453488372093023,0.3209302325581395,0.21090498566627502
59,0.9325581395348838,0.29767441860465116,0.19123628735542297
60,0.9313953488372093,0.3581395348837209,0.21724624931812286
61,0.9511627906976744,0.34418604651162793,0.1997617483139038
62,0.9546511627906977,0.31627906976744186,0.17382031679153442
63,0.9511627906976744,0.3302325581395349,0.15776854753494263
64,0.9651162790697675,0.3581395348837209,0.163786381483078
65,0.95,0.30697674418604654,0.15346401929855347
66,0.9627906976744186,0.3302325581395349,0.14360107481479645
67,0.9616279069767442,0.3627906976744186,0.12740375101566315
