,Train Accuracy,Test Accuracy,Loss
0,0.016634050880626222,0.03529411764705882,5.715054512023926
1,0.20156555772994128,0.19215686274509805,3.9093565940856934
2,0.31702544031311153,0.2549019607843137,3.580366611480713
3,0.30430528375733856,0.27450980392156865,2.745490074157715
4,0.299412915851272,0.18823529411764706,2.590134859085083
5,0.27299412915851273,0.19607843137254902,2.581768035888672
6,0.2602739726027397,0.2627450980392157,2.271359920501709
7,0.2876712328767123,0.2235294117647059,2.3479909896850586
8,0.2602739726027397,0.18823529411764706,2.1741762161254883
9,0.29354207436399216,0.25098039215686274,2.1176106929779053
10,0.31409001956947163,0.2235294117647059,1.9923068284988403
11,0.29060665362035226,0.24313725490196078,1.8391289710998535
12,0.2964774951076321,0.2549019607843137,1.9646966457366943
13,0.27495107632093935,0.2901960784313726,1.9860717058181763
14,0.28669275929549903,0.26666666666666666,2.0331788063049316
15,0.29060665362035226,0.2549019607843137,1.9902448654174805
16,0.30430528375733856,0.23529411764705882,1.8093698024749756
17,0.2759295499021526,0.26666666666666666,1.9028931856155396
18,0.31409001956947163,0.2235294117647059,1.84471595287323
19,0.30332681017612523,0.2235294117647059,1.7319021224975586
20,0.3424657534246575,0.25882352941176473,1.8159539699554443
21,0.337573385518591,0.23529411764705882,1.7317301034927368
22,0.299412915851272,0.2627450980392157,1.7289984226226807
23,0.2974559686888454,0.18823529411764706,1.8869822025299072
24,0.312133072407045,0.28627450980392155,1.7903475761413574
25,0.3062622309197652,0.24313725490196078,1.8512862920761108
26,0.31898238747553814,0.25098039215686274,1.7141661643981934
27,0.32289628180039137,0.20392156862745098,1.7555636167526245
28,0.3336594911937378,0.21568627450980393,1.7117336988449097
29,0.34540117416829746,0.23137254901960785,1.5809930562973022
30,0.3385518590998043,0.25098039215686274,1.6797938346862793
31,0.35518590998043054,0.28627450980392155,1.6423962116241455
32,0.33463796477495106,0.2627450980392157,1.6016755104064941
33,0.3639921722113503,0.27450980392156865,1.632531762123108
34,0.31604696673189825,0.26666666666666666,1.6661049127578735
35,0.3796477495107632,0.25098039215686274,1.4710155725479126
36,0.37181996086105673,0.2549019607843137,1.514800786972046
37,0.3669275929549902,0.2235294117647059,1.5317708253860474
38,0.38258317025440314,0.2627450980392157,1.5882724523544312
39,0.39628180039138944,0.24313725490196078,1.3741497993469238
40,0.3610567514677104,0.2549019607843137,1.5771230459213257
41,0.3649706457925636,0.2235294117647059,1.5128846168518066
42,0.3796477495107632,0.23921568627450981,1.5833028554916382
43,0.3669275929549902,0.2980392156862745,1.4877657890319824
44,0.3669275929549902,0.3058823529411765,1.5464248657226562
45,0.38943248532289626,0.24313725490196078,1.4938386678695679
46,0.4080234833659491,0.22745098039215686,1.4420616626739502
47,0.3972602739726027,0.28627450980392155,1.4934161901474
48,0.4217221135029354,0.29411764705882354,1.4611767530441284
49,0.4050880626223092,0.2627450980392157,1.5114930868148804
50,0.4354207436399217,0.26666666666666666,1.274696946144104
51,0.4207436399217221,0.2784313725490196,1.3114192485809326
52,0.410958904109589,0.2980392156862745,1.437442660331726
53,0.4334637964774951,0.2980392156862745,1.2746094465255737
54,0.4217221135029354,0.2627450980392157,1.4100778102874756
55,0.4344422700587084,0.2823529411764706,1.306362271308899
56,0.449119373776908,0.3137254901960784,1.312182068824768
57,0.45107632093933464,0.2901960784313726,1.3593829870224
58,0.4324853228962818,0.2980392156862745,1.333383560180664
59,0.44129158512720157,0.2901960784313726,1.313046932220459
60,0.45792563600782776,0.28627450980392155,1.3215230703353882
61,0.4628180039138943,0.2627450980392157,1.2325725555419922
62,0.44422700587084146,0.2784313725490196,1.2614985704421997
63,0.4657534246575342,0.28627450980392155,1.2478358745574951
64,0.4911937377690802,0.28627450980392155,1.2198315858840942
65,0.50293542074364,0.30980392156862746,1.1921659708023071
66,0.5136986301369864,0.2784313725490196,1.2299706935882568
67,0.5039138943248532,0.30980392156862746,1.2132209539413452
68,0.5244618395303327,0.3176470588235294,1.1344853639602661
69,0.49021526418786693,0.30196078431372547,1.2478845119476318
70,0.5205479452054794,0.2823529411764706,1.210370421409607
71,0.5401174168297456,0.3176470588235294,1.1321864128112793
72,0.5205479452054794,0.2823529411764706,1.1674671173095703
73,0.5283757338551859,0.30196078431372547,1.089591383934021
74,0.5430528375733855,0.3058823529411765,1.1542787551879883
75,0.5391389432485323,0.3058823529411765,1.003292202949524
76,0.5684931506849316,0.29411764705882354,1.0408954620361328
77,0.5450097847358122,0.3137254901960784,1.1521824598312378
78,0.5440313111545988,0.30980392156862746,1.197852373123169
79,0.5518590998043053,0.25882352941176473,0.973488986492157
80,0.5636007827788649,0.2901960784313726,1.0317370891571045
81,0.5821917808219178,0.3176470588235294,1.001188039779663
