,Train Accuracy,Test Accuracy,Loss
0,0.028409090909090908,0.057777777777777775,5.866180896759033
1,0.2689393939393939,0.26222222222222225,4.176382541656494
2,0.3409090909090909,0.24888888888888888,3.491476535797119
3,0.3371212121212121,0.30666666666666664,2.871864080429077
4,0.3560606060606061,0.3022222222222222,2.5531511306762695
5,0.2878787878787879,0.27111111111111114,2.4449925422668457
6,0.29924242424242425,0.24,2.2695202827453613
7,0.32765151515151514,0.26666666666666666,2.2183189392089844
8,0.3143939393939394,0.2577777777777778,2.098651647567749
9,0.2821969696969697,0.3244444444444444,2.0437710285186768
10,0.3125,0.27111111111111114,2.012529134750366
11,0.3125,0.24,2.030144453048706
12,0.32386363636363635,0.21777777777777776,2.083624839782715
13,0.3181818181818182,0.24444444444444444,1.8468080759048462
14,0.32954545454545453,0.24,1.818098783493042
15,0.32954545454545453,0.29333333333333333,1.7753804922103882
16,0.3181818181818182,0.3333333333333333,1.8630672693252563
17,0.3068181818181818,0.29333333333333333,1.9497575759887695
18,0.32765151515151514,0.29777777777777775,1.679933786392212
19,0.32765151515151514,0.27555555555555555,1.8878364562988281
20,0.3465909090909091,0.28444444444444444,1.7367982864379883
21,0.3333333333333333,0.28,1.7635575532913208
22,0.38257575757575757,0.27555555555555555,1.5467734336853027
23,0.375,0.3022222222222222,1.6900265216827393
24,0.32575757575757575,0.29777777777777775,1.7727630138397217
25,0.3560606060606061,0.23555555555555555,1.640758991241455
26,0.3541666666666667,0.28,1.5883076190948486
27,0.36553030303030304,0.29777777777777775,1.5648999214172363
28,0.36363636363636365,0.24,1.7580832242965698
29,0.375,0.28444444444444444,1.660927414894104
30,0.3522727272727273,0.32,1.603303074836731
31,0.36742424242424243,0.2577777777777778,1.6397541761398315
32,0.3541666666666667,0.24,1.5916337966918945
33,0.36742424242424243,0.28,1.525260329246521
34,0.3731060606060606,0.26222222222222225,1.4298075437545776
35,0.4034090909090909,0.29333333333333333,1.5585299730300903
36,0.3712121212121212,0.26666666666666666,1.5163321495056152
37,0.3806818181818182,0.3111111111111111,1.5511540174484253
