,Train Accuracy,Test Accuracy,Loss
0,0.2921646746347942,0.16770186335403728,2.1911559104919434
1,0.2815405046480744,0.2701863354037267,2.2852883338928223
2,0.35325365205843295,0.2391304347826087,1.731581211090088
3,0.3466135458167331,0.2515527950310559,1.9763551950454712
4,0.37317397078353254,0.2577639751552795,1.7592741250991821
5,0.38114209827357237,0.2608695652173913,1.6691980361938477
6,0.38778220451527223,0.2732919254658385,1.5441617965698242
7,0.448871181938911,0.2795031055900621,1.56751549243927
8,0.45683930942895085,0.2888198757763975,1.2772607803344727
9,0.5205843293492696,0.2826086956521739,1.4676939249038696
10,0.5830013280212484,0.2701863354037267,1.1036782264709473
11,0.6347941567065073,0.32919254658385094,1.0586704015731812
12,0.6613545816733067,0.2826086956521739,1.0101040601730347
13,0.7065073041168659,0.32919254658385094,0.8044315576553345
14,0.747675962815405,0.3198757763975155,0.6882601380348206
15,0.7543160690571049,0.32608695652173914,0.6860629320144653
16,0.8100929614873837,0.3136645962732919,0.5820026993751526
17,0.8379814077025233,0.33229813664596275,0.3378990590572357
18,0.8645418326693227,0.3416149068322981,0.459833025932312
19,0.9017264276228419,0.35714285714285715,0.4024049937725067
20,0.9043824701195219,0.3136645962732919,0.30304667353630066
21,0.9243027888446215,0.3447204968944099,0.30936893820762634
22,0.9269588313413014,0.36645962732919257,0.30657705664634705
23,0.9601593625498008,0.36335403726708076,0.19561141729354858
24,0.950863213811421,0.35403726708074534,0.21872162818908691
25,0.9561752988047809,0.35714285714285715,0.2418016791343689
26,0.9575033200531209,0.3695652173913043,0.160206601023674
27,0.9800796812749004,0.40062111801242234,0.0769941583275795
28,0.9707835325365206,0.35403726708074534,0.14992165565490723
29,0.9654714475431607,0.36024844720496896,0.13806410133838654
30,0.9840637450199203,0.35714285714285715,0.07035727053880692
31,0.9800796812749004,0.3447204968944099,0.07010400295257568
32,0.9867197875166003,0.36024844720496896,0.10963176935911179
33,0.9867197875166003,0.35093167701863354,0.0742533877491951
34,0.9907038512616202,0.3944099378881988,0.06319362670183182
35,0.9907038512616202,0.36335403726708076,0.044181086122989655
36,0.9960159362549801,0.32919254658385094,0.08311271667480469
37,0.9933598937583001,0.3447204968944099,0.03180568665266037
38,0.9853917662682603,0.37577639751552794,0.020357275381684303
39,0.9907038512616202,0.36335403726708076,0.041046611964702606
40,0.9920318725099602,0.37267080745341613,0.05064131319522858
41,0.9920318725099602,0.40062111801242234,0.04245065152645111
42,0.9946879150066401,0.36645962732919257,0.020757261663675308
43,0.9946879150066401,0.36335403726708076,0.04041893035173416
44,0.9946879150066401,0.3416149068322981,0.026656240224838257
45,0.9933598937583001,0.35714285714285715,0.026726938784122467
46,0.9960159362549801,0.35714285714285715,0.011178664863109589
47,0.99734395750332,0.36645962732919257,0.017515739426016808
48,0.9920318725099602,0.35093167701863354,0.011043512262403965
49,0.99734395750332,0.38198757763975155,0.020430438220500946
50,1.0,0.37888198757763975,0.01399597991257906
51,0.99734395750332,0.38509316770186336,0.02231360413134098
52,0.99734395750332,0.3695652173913043,0.027839912101626396
53,1.0,0.35093167701863354,0.006058063358068466
54,0.9960159362549801,0.37267080745341613,0.02218208648264408
55,0.9946879150066401,0.35093167701863354,0.013276316225528717
56,0.99867197875166,0.35403726708074534,0.006093618925660849
57,0.99734395750332,0.38819875776397517,0.012877860106527805
58,1.0,0.38509316770186336,0.008764518424868584
59,0.99734395750332,0.36335403726708076,0.0015051140217110515
60,1.0,0.37267080745341613,0.011355238035321236
61,1.0,0.40062111801242234,0.005817611236125231
62,0.9960159362549801,0.3416149068322981,0.010928819887340069
63,0.9960159362549801,0.38509316770186336,0.017285743728280067
64,0.99867197875166,0.32608695652173914,0.004809721373021603
65,0.99867197875166,0.37888198757763975,0.041632868349552155
66,0.99867197875166,0.36024844720496896,0.002684323349967599
67,0.99734395750332,0.38819875776397517,0.008553775027394295
68,0.99867197875166,0.38819875776397517,0.004645221866667271
69,1.0,0.3695652173913043,0.0028598173521459103
70,1.0,0.36024844720496896,0.006381898652762175
71,1.0,0.34782608695652173,0.008404857479035854
72,0.99867197875166,0.36335403726708076,0.004456376191228628
73,1.0,0.37267080745341613,0.006130812224000692
74,1.0,0.391304347826087,0.0028778831474483013
75,1.0,0.37577639751552794,0.005949866026639938
76,0.99867197875166,0.3944099378881988,0.02374616637825966
77,1.0,0.38198757763975155,0.0009495177073404193
78,1.0,0.32608695652173914,0.0014081631088629365
79,0.99734395750332,0.37888198757763975,0.0012568887323141098
80,1.0,0.38819875776397517,0.002753977430984378
81,1.0,0.37577639751552794,0.001579212723299861
82,1.0,0.36645962732919257,0.0009013841627165675
83,1.0,0.37267080745341613,0.0018419770058244467
84,1.0,0.3944099378881988,0.002480272902175784
85,1.0,0.39751552795031053,0.0017548147588968277
86,1.0,0.36335403726708076,0.0037208052817732096
87,1.0,0.38198757763975155,0.004079116974025965
88,1.0,0.391304347826087,0.0017853323370218277
89,1.0,0.38509316770186336,0.0031248489394783974
90,0.99867197875166,0.36645962732919257,0.03949478268623352
91,1.0,0.391304347826087,0.0017575138481333852
92,1.0,0.37888198757763975,0.002129680709913373
93,1.0,0.40993788819875776,0.001341046066954732
94,1.0,0.38198757763975155,0.0026801847852766514
95,1.0,0.38509316770186336,0.0007197901722975075
96,1.0,0.36335403726708076,0.0009773361962288618
97,1.0,0.37267080745341613,0.0017802939983084798
98,1.0,0.37267080745341613,0.0029061695095151663
99,1.0,0.38819875776397517,0.0003024766920134425
